MCGS_Time,MCGS_TIMEMS,F1Time,F1_T,F1_pH,F1_DO,F1_ZS,F1_F,F1_P,F1_PHJ,F1_PHS,F1_AF,F1_FD,F1_FD2,F1_TP,F1_GZ,F1_JC,F1_ORP,F1_PO2,F1_PC2,F1_OUR,F1_CER,F1_RQ,F1_KLa,F1_FD3,F1_FD4
2022-8-27 10:4:17,8,54.9094,30.1087,6.46349,30.1335,472.25,2,0,44.6155,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:5:17,288,54.9261,30.1087,6.45902,30.9359,472.25,2,0,44.6155,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:6:17,622,54.9431,30.1087,6.45455,31.2495,472.25,2,0,44.6155,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:7:17,910,54.9597,30.1028,6.45007,30.8556,472.25,2,0,44.6155,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:8:17,243,54.9761,30.1028,6.4456,30.7389,472.25,2,0,44.659,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:9:17,558,54.9931,30.1204,6.46349,30.046,472.25,2,0,44.659,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:10:17,844,55.0097,30.1204,6.45902,31.0015,472.25,2,0,44.659,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:11:17,125,55.0261,30.1028,6.45455,30.7681,472.25,2,0,44.659,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:12:17,447,55.0428,30.091,6.45399,30.6514,472.25,2,0,44.659,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:13:17,730,55.0597,30.1028,6.45455,30.6879,472.25,2,0,44.659,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:14:17,81,55.0761,30.1087,6.4456,30.7098,472.25,2,0,44.7218,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:15:17,400,55.0928,30.1146,6.47243,30.7681,472.25,2,0,44.7218,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:16:17,728,55.1097,30.1263,6.47299,31.4757,472.25,2,0,44.7218,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:17:17,3,55.1261,30.1028,6.45902,31.8258,472.25,2,0,44.7218,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:18:17,292,55.1428,30.0969,6.45455,32.0082,472.25,2,0,44.7218,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:19:17,593,55.1597,30.1146,6.45007,30.1918,472.25,2,0,44.7218,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:20:17,863,55.1764,30.0969,6.45007,29.9438,472.25,2,0,44.7653,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:21:17,165,55.1928,30.0969,6.46349,30.4763,472.25,2,0,44.7653,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:22:17,468,55.2094,30.1087,6.45902,30.6952,472.25,2,0,44.7653,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:23:17,774,55.2264,30.1087,6.45902,31.0672,472.25,2,0,44.7653,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:24:17,55,55.2428,30.1087,6.45007,30.9359,472.25,2,0,44.7653,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:25:17,318,55.2594,30.091,6.45007,30.9359,472.25,2,0,44.7653,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:26:17,607,55.2764,30.1087,6.45455,31.7018,472.25,2,0,44.7847,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:27:17,892,55.2931,30.1146,6.45007,31.286,472.25,2,0,44.7847,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:28:17,175,55.3094,30.1087,6.4551,30.7973,472.25,2,0,44.8233,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:29:17,488,55.3261,30.1028,6.45455,30.0751,472.25,2,0,44.8233,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:30:17,778,55.3431,30.091,6.45007,30.4472,472.25,2,0,44.8233,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:31:17,65,55.3594,30.0969,6.45007,30.593,472.25,2,0,44.8427,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:32:17,389,55.3761,30.1146,6.45007,30.7827,472.25,2,0,44.8427,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:33:17,675,55.3931,30.1146,6.46349,30.9869,472.25,2,0,44.862,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:34:17,921,55.4097,30.1087,6.45902,30.7681,472.25,2,0,44.862,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:35:17,215,55.4261,30.0851,6.45902,30.8921,472.25,2,0,44.862,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:36:17,505,55.4431,30.0969,6.45007,31.7747,472.25,2,0,44.862,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:37:17,807,55.4597,30.1028,6.46796,31.3954,472.25,2,0,44.9007,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:38:17,89,55.4761,30.1146,6.45902,31.5194,472.25,2,0,44.9007,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:39:17,370,55.4928,30.1087,6.45455,31.0964,472.25,2,0,44.9007,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:40:17,684,55.5097,30.1087,6.45007,31.0234,472.25,2,0,44.9007,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:41:17,967,55.5264,30.1087,6.4456,32.0009,472.25,2,0,44.9248,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:42:17,294,55.5428,30.091,6.45007,31.286,472.25,2,0,44.9442,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:43:17,519,55.5597,30.1028,6.45455,30.7535,472.25,2,0,44.9635,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:44:17,829,55.5764,30.1204,6.45063,30.4617,472.25,2,0,44.9635,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:45:17,140,55.5928,30.1204,6.44616,30.0824,472.25,2,0,45.007,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:46:17,428,55.6094,30.0969,6.45902,31.4757,472.25,2,0,45.007,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:47:17,772,55.6264,30.0851,6.45902,31.0307,472.25,2,0,45.007,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:48:17,81,55.6428,30.0969,6.45455,31.0599,472.25,2,0,45.007,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:49:17,344,55.6594,30.1028,6.45455,31.5705,472.25,2,0,45.007,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:50:17,659,55.6764,30.1028,6.45007,31.534,472.25,2,0,45.007,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:51:17,945,55.6931,30.0851,6.44616,31.1912,472.25,2,0,45.007,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:52:17,230,55.7094,30.0851,6.45902,31.2495,472.25,2,0,45.0747,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:53:17,509,55.7264,30.1028,6.46796,31.0964,472.25,2,0,45.0747,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:54:17,850,55.7431,30.1028,6.46349,31.9498,472.25,2,0,45.0747,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:55:17,143,55.7594,30.1204,6.45902,31.979,472.25,2,0,45.0747,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:56:17,437,55.7761,30.1087,6.45455,32.1905,472.25,2,0,45.0747,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:57:17,799,55.7931,30.0734,6.45007,30.8994,472.25,2,0,45.0747,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:58:17,69,55.8094,30.1028,6.45007,29.8855,472.25,2,0,45.0747,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 10:59:17,365,55.8261,30.091,6.45902,30.1918,472.25,2,0,45.094,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:0:17,662,55.8431,30.1028,6.45455,31.0161,472.25,2,0,45.094,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:1:17,974,55.8597,30.1146,6.45063,30.9432,472.25,2,0,45.094,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:2:17,306,55.8761,30.091,6.4456,30.5785,472.25,2,0,45.1133,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:3:17,605,55.8931,30.1087,6.45007,30.0897,472.25,2,0,45.1375,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:4:17,907,55.9097,30.1087,6.45455,30.9432,472.25,2,0,45.1375,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:5:17,192,55.9261,30.0969,6.46349,30.8848,472.25,2,0,45.1762,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:6:17,483,55.9428,30.1028,6.46349,30.4982,472.25,2,0,45.1762,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:7:17,841,55.9597,30.0851,6.46796,31.5778,472.25,2,0,45.1762,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:8:17,155,55.9761,30.038,6.45455,30.6514,472.25,2,0,45.1762,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:9:17,471,55.9928,30.1028,6.45007,30.9869,472.25,2,0,45.1762,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:10:17,761,56.0097,30.1028,6.45455,31.359,472.25,2,0,45.2003,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:11:17,77,56.0261,30.1204,6.45455,30.8192,472.25,2,0,45.2003,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:12:17,424,56.0428,30.1028,6.45455,31.1985,472.25,2,0,45.2003,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:13:17,712,56.0597,30.1028,6.45007,30.9213,472.25,2,0,45.2003,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:14:17,0,56.0761,30.091,6.45007,31.3808,472.25,2,0,45.2438,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:15:17,414,56.0928,30.1087,6.45455,31.3444,472.25,2,0,45.2438,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:16:17,693,56.1097,30.1087,6.4551,31.1547,472.25,2,0,45.2728,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:17:17,7,56.1261,30.1087,6.45902,30.4253,472.25,2,0,45.2728,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:18:17,311,56.1428,30.0969,6.45455,31.1693,472.25,2,0,45.2728,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:19:17,622,56.1597,30.1028,6.45455,30.9359,472.25,2,0,45.2728,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:20:17,955,56.1764,30.091,6.45007,30.8265,472.25,2,0,45.2728,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:21:17,243,56.1928,30.1087,6.45455,31.3808,472.25,2,0,45.2728,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:22:17,589,56.2097,30.1146,6.46796,31.4684,472.281,2,0,45.3163,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:23:17,865,56.2264,30.0969,6.46349,31.9279,472.25,2,0,45.3163,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:24:17,171,56.2428,30.091,6.46349,32.1759,472.25,2,0,45.3163,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:25:17,445,56.2594,30.091,6.45902,30.7462,472.25,2,0,45.3163,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:26:17,779,56.2764,30.1087,6.45007,30.7535,472.25,2,0,45.3163,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:27:17,74,56.2928,30.1087,6.45007,32.0665,472.25,2,0,45.3163,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:28:17,366,56.3094,30.0969,6.46349,32.2416,472.25,2,0,45.355,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:29:17,688,56.3264,30.1028,6.46349,31.607,472.25,2,0,45.355,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:30:17,960,56.3431,30.0969,6.46349,31.9279,472.25,2,0,45.355,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:31:17,300,56.3594,30.1146,6.45902,31.9206,472.25,2,0,45.355,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:32:17,626,56.3764,30.1087,6.45455,30.9942,472.25,2,0,45.355,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:33:17,966,56.3931,30.1146,6.45007,31.8696,472.25,2,0,45.355,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:34:17,301,56.4094,30.0851,6.45007,31.0672,472.25,2,0,45.355,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:35:17,566,56.4264,30.0969,6.46572,30.9359,472.25,2,0,45.4227,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:36:17,901,56.4431,30.0734,6.47243,31.2058,472.25,2,0,45.4227,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:37:17,181,56.4594,30.1204,6.46796,31.2131,472.25,2,0,45.4227,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:38:17,555,56.4764,30.1087,6.46349,31.2423,472.25,2,0,45.4227,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:39:17,831,56.4931,30.038,6.46181,31.4465,472.25,2,0,45.4227,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:40:17,155,56.5094,30.0969,6.45902,31.3954,472.25,2,0,45.4227,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:41:17,450,56.5261,30.091,6.45007,31.3663,472.25,2,0,45.4227,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:42:17,745,56.5431,30.1028,6.46796,31.2277,472.25,2,0,45.4613,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:43:17,43,56.5594,30.1087,6.46349,31.0599,472.25,2,0,45.4613,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:44:17,337,56.5761,30.1087,6.45902,31.6434,472.25,2,0,45.4613,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:45:17,607,56.5931,30.1204,6.45902,31.7529,472.25,2,0,45.4613,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:46:17,928,56.6097,30.1087,6.45678,32.1468,472.25,2,0,45.4613,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:47:17,249,56.6261,30.1028,6.45455,31.5705,472.25,2,0,45.4613,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:48:17,554,56.6431,30.1204,6.4456,31.0161,472.25,2,0,45.5,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:49:17,605,56.6597,30.1087,6.45455,31.2495,472.25,2,0,45.5483,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:50:17,169,56.6761,30.1146,6.45063,31.0088,472.25,2,0,45.5483,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:51:17,499,56.6928,30.0969,6.45455,30.9797,472.25,2,0,45.5677,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:52:17,807,56.7097,30.1028,6.45902,30.1773,472.25,2,0,45.5677,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:53:17,122,56.7261,30.091,6.45455,31.7164,472.25,2,0,45.5677,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:54:17,460,56.7428,30.1146,6.4456,30.9286,472.25,2,0,45.6063,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:55:17,623,56.7597,30.1204,6.47243,30.6514,472.25,2,0,45.6305,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:56:17,85,56.7761,30.1146,6.46796,31.2277,472.25,2,0,45.6305,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:57:17,377,56.7928,30.0969,6.47243,31.6143,472.25,2,0,45.6305,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:58:17,705,56.8097,30.0263,6.46796,32.5261,472.25,2,0,45.6305,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 11:59:17,15,56.8261,30.1146,6.47187,32.8835,472.25,2,0,45.6305,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:0:17,319,56.8428,30.1263,6.46349,31.6507,472.25,2,0,45.6305,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:1:17,589,56.8597,30.1028,6.45902,30.4617,472.25,2,0,45.6305,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:2:17,431,56.8764,30.0969,6.45007,30.7681,472.25,2,0,45.6305,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:3:17,189,56.8928,30.0969,6.45007,30.8338,472.25,2,0,45.6305,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:4:17,489,56.9094,30.0969,6.45007,30.8483,472.25,2,0,45.6305,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:5:17,780,56.9264,30.1087,6.45455,31.0453,472.25,2,0,45.674,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:6:17,101,56.9428,30.1028,6.45007,30.8921,472.25,2,0,45.674,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:7:17,426,56.9594,30.0969,6.46125,30.7973,472.25,2,0,45.761,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:8:17,744,56.9764,30.1028,6.4769,30.0022,472.25,2,0,45.761,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:9:17,60,56.9928,30.091,6.4769,31.1255,472.25,2,0,45.761,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:10:17,377,57.0094,30.0969,6.47243,30.7608,472.25,2,0,45.761,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:11:17,675,57.0264,30.1028,6.46796,31.4465,472.25,2,0,45.761,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:12:17,189,57.0428,30.1087,6.45902,31.4684,472.25,2,0,45.761,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:13:17,485,57.0594,30.1028,6.45902,31.0453,472.25,2,0,45.761,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:14:17,752,57.0764,30.1204,6.45455,30.8046,472.25,2,0,45.761,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:15:17,54,57.0928,30.1146,6.4456,30.8994,472.25,2,0,45.7803,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:16:17,360,57.1094,30.1028,6.46796,31.0526,472.25,2,0,45.7997,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:17:17,675,57.1264,30.1028,6.46349,31.0672,472.25,2,0,45.7997,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:18:17,949,57.1431,30.1204,6.45902,31.0672,472.25,2,0,45.7997,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:19:17,287,57.1594,30.0734,6.45455,31.286,472.25,2,0,45.7997,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:20:17,573,57.1764,30.1087,6.45007,31.1693,472.25,2,0,45.7997,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:21:17,939,57.1931,30.1028,6.4674,31.5997,472.25,2,0,45.8625,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:22:17,275,57.2094,30.0969,6.46349,31.5267,472.25,2,0,45.8625,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:23:17,551,57.2264,30.0969,6.45902,31.162,472.25,2,0,45.8625,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:24:17,832,57.2431,30.1087,6.45902,31.2131,472.25,2,0,45.8625,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:25:17,100,57.2594,30.0969,6.46293,31.0745,472.25,2,0,45.8625,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:26:17,432,57.2761,30.1146,6.45007,31.0599,472.25,2,0,45.8625,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:27:17,763,57.2931,30.1087,6.4551,30.8921,472.25,2,0,45.8818,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:28:17,74,57.3094,30.0969,6.45007,30.9359,472.25,2,0,45.8818,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:29:17,370,57.3261,30.0969,6.4456,30.8338,472.25,2,0,45.8818,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:30:17,676,57.3431,30.1087,6.4674,31.8185,472.25,2,0,45.9447,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:31:17,960,57.3597,30.1146,6.45902,31.8112,472.25,2,0,45.9447,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:32:17,270,57.3761,30.0969,6.46349,32.2854,472.25,2,0,45.9447,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:33:17,596,57.3931,30.0969,6.4551,31.7602,472.25,2,0,45.9447,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:34:17,900,57.4097,30.1087,6.45007,31.6289,472.25,2,0,45.9447,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:35:17,179,57.4261,30.1028,6.45902,30.7025,472.25,2,0,45.964,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:36:17,458,57.4428,30.1204,6.45902,31.2933,472.25,2,0,45.964,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:37:17,798,57.4597,30.0851,6.45007,30.2429,472.25,2,0,45.964,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:38:17,82,57.4761,30.1028,6.45007,31.5997,472.25,2,0,45.964,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:39:17,71,57.4928,30.1146,6.44337,30.5785,472.25,2,0,46.1138,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:40:17,668,57.5097,30.1263,6.44002,30.2502,472.25,2,0,46.3361,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:41:17,983,57.5264,30.1087,6.49478,30.666,472.25,2,0,46.428,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:42:17,262,57.5428,30.0969,6.49031,31.6289,472.25,2,0,46.428,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:43:17,550,57.5597,30.0969,6.48528,31.782,472.25,2,0,46.428,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-8-27 12:44:17,832,57.5764,30.1146,6.4769,31.5194,472.25,2,0,46.428,0.0486181,0,142.347,0,0,0,0,0,0,0,0,0,0,0,0,0
